Name,Iteration,Value
Task B,979,8.65271253286053
Task B,980,3.671759199520238
Task B,981,5.1662630980109645
Task B,982,9.180441756255693
Task B,983,3.5618753310482005
Task B,984,2.2204218351668272
Task B,985,8.153917106916285
Task B,986,6.446421630058445
Task B,987,2.0928695606105787
Task B,988,2.513941635096469
Task B,989,9.349643082745764
Task B,990,9.017697902342325
Task B,991,7.673764573427752
Task B,992,7.027175314059855
Task B,993,1.7044769430042854
Task B,994,1.7341896434395156
Task B,995,7.121603587726675
Task B,996,1.384138089850281
Task B,997,9.209175797934227
Task B,998,4.214813668496267
Task B,999,9.213398339708608
Task B,1000,1.67189750512212
